symbol,entry_time,exit_time,qty,entry_price,exit_price,realized_pnl,holding_seconds
BANKNIFTY22112443000CE,2022-11-24 12:50:05,2022-11-24 12:50:06,1.0,37.85,37.95,0.10000000000000142,1.0
BANKNIFTY22112442900PE,2022-11-24 12:50:06,2022-11-24 12:50:13,1.0,37.15,37.75,0.6000000000000014,7.0
BANKNIFTY22112442900CE,2022-11-24 12:50:06,2022-11-24 12:50:13,1.0,86.0,85.2,-0.7999999999999972,7.0
BANKNIFTY22112443000CE,2022-11-24 12:50:13,2022-11-24 12:50:15,1.0,37.75,37.4,-0.3500000000000014,2.0
BANKNIFTY22112443000PE,2022-11-24 12:50:13,2022-11-24 12:50:15,1.0,89.45,91.0,1.5499999999999972,2.0
BANKNIFTY22112442900CE,2022-11-24 12:50:15,2022-11-24 12:50:26,1.0,84.95,84.85,-0.10000000000000853,11.0
BANKNIFTY22112442900PE,2022-11-24 12:50:15,2022-11-24 12:50:26,1.0,38.5,38.55,0.04999999999999716,11.0
BANKNIFTY22112443000PE,2022-11-24 12:50:26,2022-11-24 12:50:31,1.0,91.3,90.45,-0.8499999999999943,5.0
BANKNIFTY22112443000CE,2022-11-24 12:50:26,2022-11-24 12:50:31,1.0,37.6,37.6,0.0,5.0
BANKNIFTY22112442900CE,2022-11-24 12:50:31,2022-11-24 12:50:44,1.0,86.1,86.6,0.5,13.0
BANKNIFTY22112442900PE,2022-11-24 12:50:31,2022-11-24 12:50:44,1.0,38.3,37.95,-0.3499999999999943,13.0
BANKNIFTY22112443000PE,2022-11-24 12:50:44,2022-11-24 12:55:04,1.0,89.65,87.4,-2.25,260.0
BANKNIFTY22112443000CE,2022-11-24 12:50:44,2022-11-24 12:55:04,1.0,38.25,37.15,-1.1000000000000014,260.0
BANKNIFTY22112442900PE,2022-11-24 12:55:04,2022-11-24 12:55:12,1.0,36.3,35.95,-0.3499999999999943,8.0
BANKNIFTY22112442900CE,2022-11-24 12:55:04,2022-11-24 12:55:12,1.0,85.75,86.55,0.7999999999999972,8.0
BANKNIFTY22112443000PE,2022-11-24 12:55:12,2022-11-24 12:55:15,1.0,87.75,86.95,-0.7999999999999972,3.0
BANKNIFTY22112443000CE,2022-11-24 12:55:12,2022-11-24 12:55:15,1.0,37.1,37.65,0.5499999999999972,3.0
BANKNIFTY22112442900CE,2022-11-24 12:55:15,2022-11-24 12:55:20,1.0,86.5,87.0,0.5,5.0
BANKNIFTY22112442900PE,2022-11-24 12:55:15,2022-11-24 12:55:20,1.0,36.0,36.2,0.20000000000000284,5.0
BANKNIFTY22112443000CE,2022-11-24 12:55:20,2022-11-24 12:55:51,1.0,38.0,38.25,0.25,31.0
BANKNIFTY22112443000PE,2022-11-24 12:55:20,2022-11-24 12:55:51,1.0,87.3,89.4,2.1000000000000085,31.0
BANKNIFTY22112442900CE,2022-11-24 12:55:51,2022-11-24 12:55:52,1.0,86.25,85.85,-0.4000000000000057,1.0
BANKNIFTY22112442900PE,2022-11-24 12:55:51,2022-11-24 12:55:52,1.0,37.7,38.2,0.5,1.0
BANKNIFTY22112443000PE,2022-11-24 12:55:52,2022-11-24 12:55:58,1.0,90.0,91.55,1.5499999999999972,6.0
BANKNIFTY22112443000CE,2022-11-24 12:55:52,2022-11-24 12:55:58,1.0,38.0,37.65,-0.3500000000000014,6.0
BANKNIFTY22112442900CE,2022-11-24 12:55:58,2022-11-24 12:56:25,1.0,85.1,87.3,2.200000000000003,27.0
BANKNIFTY22112442900PE,2022-11-24 12:55:58,2022-11-24 12:56:25,1.0,38.85,37.25,-1.6000000000000014,27.0
BANKNIFTY22112443000CE,2022-11-24 12:56:25,2022-11-24 12:56:27,1.0,39.0,38.8,-0.20000000000000284,2.0
BANKNIFTY22112443000PE,2022-11-24 12:56:25,2022-11-24 12:56:27,1.0,88.45,89.0,0.5499999999999972,2.0
BANKNIFTY22112442900CE,2022-11-24 12:56:27,2022-11-24 12:56:37,1.0,86.7,87.0,0.29999999999999716,10.0
BANKNIFTY22112442900PE,2022-11-24 12:56:27,2022-11-24 12:56:37,1.0,37.45,37.2,-0.25,10.0
BANKNIFTY22112443000PE,2022-11-24 12:56:37,2022-11-24 13:03:14,1.0,88.85,92.35,3.5,397.0
