timestamp,symbol,qty,price
2022-11-04 12:34:16,BANKNIFTY22111041400PE,1.0,440.85
2022-11-04 12:34:16,BANKNIFTY22111041400CE,1.0,293.25
2022-11-04 12:34:16,BANKNIFTY22111041300PE,-1.0,388.6
2022-11-04 12:34:30,BANKNIFTY22111041300CE,1.0,340.45
2022-11-04 12:34:30,BANKNIFTY22111041400PE,-1.0,441.25
2022-11-04 12:34:30,BANKNIFTY22111041400CE,-1.0,292.65
2022-11-04 12:34:30,BANKNIFTY22111041300PE,1.0,387.8
2022-11-04 12:34:31,BANKNIFTY22111041300CE,-1.0,340.2
2022-11-04 12:34:31,BANKNIFTY22111041400PE,1.0,441.55
2022-11-04 12:34:31,BANKNIFTY22111041400CE,1.0,293.05
2022-11-04 12:34:31,BANKNIFTY22111041300PE,-1.0,387.8
2022-11-04 12:34:36,BANKNIFTY22111041300CE,1.0,340.95
2022-11-04 12:34:36,BANKNIFTY22111041400PE,-1.0,440.45
2022-11-04 12:34:36,BANKNIFTY22111041400CE,-1.0,293.85
2022-11-04 12:34:36,BANKNIFTY22111041300PE,1.0,387.0
2022-11-04 12:34:38,BANKNIFTY22111041300CE,-1.0,340.2
2022-11-04 12:34:38,BANKNIFTY22111041400PE,1.0,440.05
2022-11-04 12:34:38,BANKNIFTY22111041400CE,1.0,294.0
2022-11-04 12:34:38,BANKNIFTY22111041300PE,-1.0,388.0
2022-11-04 12:34:39,BANKNIFTY22111041300CE,1.0,339.55
2022-11-04 12:34:39,BANKNIFTY22111041400PE,-1.0,441.7
2022-11-04 12:34:39,BANKNIFTY22111041400CE,-1.0,293.6
2022-11-04 12:34:39,BANKNIFTY22111041300PE,1.0,388.2
2022-11-04 12:34:43,BANKNIFTY22111041300CE,-1.0,342.0
2022-11-04 12:34:43,BANKNIFTY22111041400PE,1.0,439.05
2022-11-04 12:34:43,BANKNIFTY22111041400CE,1.0,294.85
2022-11-04 12:34:43,BANKNIFTY22111041300PE,-1.0,385.0
2022-11-04 12:34:55,BANKNIFTY22111041300CE,1.0,340.95
2022-11-04 12:34:55,BANKNIFTY22111041400PE,-1.0,439.7
2022-11-04 12:34:55,BANKNIFTY22111041400CE,-1.0,293.6
2022-11-04 12:34:55,BANKNIFTY22111041300PE,1.0,386.7
2022-11-04 12:34:58,BANKNIFTY22111041300CE,-1.0,340.7
2022-11-04 12:34:58,BANKNIFTY22111041400PE,1.0,441.2
2022-11-04 12:34:58,BANKNIFTY22111041400CE,1.0,293.2
2022-11-04 12:34:58,BANKNIFTY22111041300PE,-1.0,386.75
2022-11-04 12:35:03,BANKNIFTY22111041300CE,1.0,341.15
2022-11-04 12:35:03,BANKNIFTY22111041400PE,-1.0,440.9
2022-11-04 12:35:03,BANKNIFTY22111041400CE,-1.0,294.05
2022-11-04 12:35:03,BANKNIFTY22111041300PE,1.0,388.05
2022-11-04 12:35:13,BANKNIFTY22111041300CE,-1.0,342.35
2022-11-04 12:35:13,BANKNIFTY22111041400PE,1.0,438.5
2022-11-04 12:35:13,BANKNIFTY22111041400CE,1.0,295.65
2022-11-04 12:35:13,BANKNIFTY22111041300PE,-1.0,385.75
2022-11-04 12:35:16,BANKNIFTY22111041300CE,1.0,341.0
2022-11-04 12:35:16,BANKNIFTY22111041400PE,-1.0,440.45
2022-11-04 12:35:16,BANKNIFTY22111041400CE,-1.0,294.45
2022-11-04 12:35:16,BANKNIFTY22111041300PE,1.0,386.2
2022-11-04 12:35:17,BANKNIFTY22111041300CE,-1.0,340.85
2022-11-04 12:35:17,BANKNIFTY22111041400PE,1.0,440.45
2022-11-04 12:35:17,BANKNIFTY22111041400CE,1.0,294.4
2022-11-04 12:35:17,BANKNIFTY22111041300PE,-1.0,386.75
2022-11-04 12:35:22,BANKNIFTY22111041300CE,1.0,340.4
2022-11-04 12:35:22,BANKNIFTY22111041400PE,-1.0,440.0
2022-11-04 12:35:22,BANKNIFTY22111041400CE,-1.0,294.45
2022-11-04 12:35:22,BANKNIFTY22111041300PE,1.0,387.85
2022-11-04 12:35:29,BANKNIFTY22111041300CE,-1.0,339.2
2022-11-04 12:35:29,BANKNIFTY22111041400PE,1.0,442.25
2022-11-04 12:35:29,BANKNIFTY22111041400CE,1.0,293.65
2022-11-04 12:35:29,BANKNIFTY22111041300PE,-1.0,389.35
2022-11-04 12:35:32,BANKNIFTY22111041300CE,1.0,340.0
2022-11-04 12:35:32,BANKNIFTY22111041400PE,-1.0,442.05
2022-11-04 12:35:32,BANKNIFTY22111041400CE,-1.0,293.15
2022-11-04 12:35:32,BANKNIFTY22111041300PE,1.0,388.4
2022-11-04 12:36:39,BANKNIFTY22111041300CE,-1.0,341.95
2022-11-04 12:36:39,BANKNIFTY22111041400PE,1.0,438.75
2022-11-04 12:36:39,BANKNIFTY22111041400CE,1.0,294.9
2022-11-04 12:36:39,BANKNIFTY22111041300PE,-1.0,385.45
2022-11-04 12:37:06,BANKNIFTY22111041300CE,1.0,341.8
2022-11-04 12:37:06,BANKNIFTY22111041400PE,-1.0,439.9
2022-11-04 12:37:06,BANKNIFTY22111041400CE,-1.0,294.7
2022-11-04 12:37:06,BANKNIFTY22111041300PE,1.0,385.95
2022-11-04 12:37:09,BANKNIFTY22111041300CE,-1.0,341.95
2022-11-04 12:37:09,BANKNIFTY22111041400PE,1.0,438.25
2022-11-04 12:37:09,BANKNIFTY22111041400CE,1.0,294.55
2022-11-04 12:37:09,BANKNIFTY22111041300PE,-1.0,385.55
2022-11-04 12:37:19,BANKNIFTY22111041300CE,1.0,339.5
2022-11-04 12:37:19,BANKNIFTY22111041400PE,-1.0,442.6
2022-11-04 12:37:19,BANKNIFTY22111041400CE,-1.0,293.7
2022-11-04 12:37:19,BANKNIFTY22111041300PE,1.0,388.85
2022-11-04 12:40:55,NIFTY22111018100CE,1.0,109.95
2022-11-04 12:40:55,NIFTY22111018100PE,1.0,128.2
2022-11-04 12:40:55,NIFTY22111018150CE,-1.0,87.15
2022-11-04 12:40:55,NIFTY22111018150PE,-1.0,155.5
2022-11-04 12:40:56,NIFTY22111018100CE,-1.0,110.0
2022-11-04 12:40:56,NIFTY22111018100PE,-1.0,128.35
2022-11-04 12:40:56,NIFTY22111018150CE,1.0,87.0
2022-11-04 12:40:56,NIFTY22111018150PE,1.0,155.5
2022-11-04 12:40:58,NIFTY22111018100CE,1.0,110.15
2022-11-04 12:40:58,NIFTY22111018100PE,1.0,127.85
2022-11-04 12:40:58,NIFTY22111018150CE,-1.0,87.05
2022-11-04 12:40:58,NIFTY22111018150PE,-1.0,155.25
2022-11-04 12:41:00,NIFTY22111018100CE,-1.0,110.05
2022-11-04 12:41:00,NIFTY22111018100PE,-1.0,128.0
2022-11-04 12:41:00,NIFTY22111018150CE,1.0,87.0
2022-11-04 12:41:00,NIFTY22111018150PE,1.0,155.0
2022-11-04 12:41:01,NIFTY22111018100CE,1.0,110.2
2022-11-04 12:41:01,NIFTY22111018100PE,1.0,128.2
2022-11-04 12:41:01,NIFTY22111018150CE,-1.0,87.0
2022-11-04 12:41:01,NIFTY22111018150PE,-1.0,155.0
2022-11-04 12:41:02,NIFTY22111018100CE,-1.0,110.3
2022-11-04 12:41:02,NIFTY22111018100PE,-1.0,128.0
2022-11-04 12:41:02,NIFTY22111018150CE,1.0,87.45
2022-11-04 12:41:02,NIFTY22111018150PE,1.0,154.85
2022-11-04 12:41:29,NIFTY22111018100CE,1.0,108.85
2022-11-04 12:41:29,NIFTY22111018100PE,1.0,128.95
2022-11-04 12:41:29,NIFTY22111018150CE,-1.0,86.2
2022-11-04 12:41:29,NIFTY22111018150PE,-1.0,156.05
2022-11-04 12:41:32,NIFTY22111018100CE,-1.0,109.85
2022-11-04 12:41:32,NIFTY22111018100PE,-1.0,128.35
2022-11-04 12:41:32,NIFTY22111018150CE,1.0,86.8
2022-11-04 12:41:32,NIFTY22111018150PE,1.0,155.05
2022-11-04 12:41:33,NIFTY22111018100CE,1.0,109.85
2022-11-04 12:41:33,NIFTY22111018100PE,1.0,128.25
2022-11-04 12:41:33,NIFTY22111018150CE,-1.0,86.8
2022-11-04 12:41:33,NIFTY22111018150PE,-1.0,155.5
2022-11-04 12:41:39,NIFTY22111018100CE,-1.0,109.6
2022-11-04 12:41:39,NIFTY22111018100PE,-1.0,128.5
2022-11-04 12:41:39,NIFTY22111018150CE,1.0,86.65
2022-11-04 12:41:39,NIFTY22111018150PE,1.0,155.8
2022-11-04 12:41:43,NIFTY22111018100CE,1.0,109.75
2022-11-04 12:41:43,NIFTY22111018100PE,1.0,128.25
2022-11-04 12:41:43,NIFTY22111018150CE,-1.0,86.75
2022-11-04 12:41:43,NIFTY22111018150PE,-1.0,155.65
2022-11-04 12:42:05,NIFTY22111018100CE,-1.0,110.6
2022-11-04 12:42:05,NIFTY22111018100PE,-1.0,127.9
2022-11-04 12:42:05,NIFTY22111018150CE,1.0,87.15
2022-11-04 12:42:05,NIFTY22111018150PE,1.0,155.3
2022-11-04 12:42:10,NIFTY22111018100CE,1.0,110.25
2022-11-04 12:42:10,NIFTY22111018100PE,1.0,128.0
2022-11-04 12:42:10,NIFTY22111018150CE,-1.0,87.15
2022-11-04 12:42:10,NIFTY22111018150PE,-1.0,155.25
2022-11-04 12:42:12,NIFTY22111018100CE,-1.0,110.2
2022-11-04 12:42:12,NIFTY22111018100PE,-1.0,128.4
2022-11-04 12:42:12,NIFTY22111018150CE,1.0,87.1
2022-11-04 12:42:12,NIFTY22111018150PE,1.0,155.5
2022-11-04 12:42:14,NIFTY22111018100CE,1.0,109.6
2022-11-04 12:42:14,NIFTY22111018100PE,1.0,128.65
2022-11-04 12:42:14,NIFTY22111018150CE,-1.0,86.8
2022-11-04 12:42:14,NIFTY22111018150PE,-1.0,155.8
2022-11-04 12:42:17,NIFTY22111018100CE,-1.0,109.05
2022-11-04 12:42:17,NIFTY22111018100PE,-1.0,129.2
2022-11-04 12:42:17,NIFTY22111018150CE,1.0,86.2
2022-11-04 12:42:17,NIFTY22111018150PE,1.0,156.5
2022-11-04 12:42:18,NIFTY22111018100CE,1.0,109.0
2022-11-04 12:42:18,NIFTY22111018100PE,1.0,129.3
2022-11-04 12:42:18,NIFTY22111018150CE,-1.0,86.05
2022-11-04 12:42:18,NIFTY22111018150PE,-1.0,156.7
2022-11-04 12:42:27,NIFTY22111018100CE,-1.0,109.0
2022-11-04 12:42:27,NIFTY22111018100PE,-1.0,129.25
2022-11-04 12:42:27,NIFTY22111018150CE,1.0,86.2
2022-11-04 12:42:27,NIFTY22111018150PE,1.0,156.25
2022-11-04 12:42:36,NIFTY22111018100CE,1.0,109.0
2022-11-04 12:42:36,NIFTY22111018100PE,1.0,129.05
2022-11-04 12:42:36,NIFTY22111018150CE,-1.0,85.85
2022-11-04 12:42:36,NIFTY22111018150PE,-1.0,156.4
2022-11-04 12:42:38,NIFTY22111018100CE,-1.0,109.1
2022-11-04 12:42:38,NIFTY22111018100PE,-1.0,129.05
2022-11-04 12:42:38,NIFTY22111018150CE,1.0,86.05
2022-11-04 12:42:38,NIFTY22111018150PE,1.0,156.4
2022-11-04 12:42:41,NIFTY22111018100CE,1.0,109.25
2022-11-04 12:42:41,NIFTY22111018100PE,1.0,129.0
2022-11-04 12:42:41,NIFTY22111018150CE,-1.0,86.35
2022-11-04 12:42:41,NIFTY22111018150PE,-1.0,156.4
2022-11-04 12:44:12,NIFTY22111018100CE,-1.0,108.9
2022-11-04 12:44:12,NIFTY22111018100PE,-1.0,129.35
2022-11-04 12:44:12,NIFTY22111018150CE,1.0,85.95
2022-11-04 12:44:12,NIFTY22111018150PE,1.0,157.0
2022-11-04 12:44:15,NIFTY22111018100CE,1.0,108.35
2022-11-04 12:44:15,NIFTY22111018100PE,1.0,129.25
2022-11-04 12:44:15,NIFTY22111018150CE,-1.0,85.55
2022-11-04 12:44:15,NIFTY22111018150PE,-1.0,156.7
2022-11-04 12:46:10,BANKNIFTY22111041300CE,-1.0,294.4
2022-11-04 12:46:10,BANKNIFTY22111041200PE,1.0,384.35
2022-11-04 12:46:10,BANKNIFTY22111041300PE,-1.0,437.25
2022-11-04 12:46:10,BANKNIFTY22111041200CE,1.0,340.5
2022-11-04 12:46:14,BANKNIFTY22111041300CE,1.0,298.1
2022-11-04 12:46:14,BANKNIFTY22111041200PE,-1.0,381.3
2022-11-04 12:46:14,BANKNIFTY22111041300PE,1.0,434.65
2022-11-04 12:46:14,BANKNIFTY22111041200CE,-1.0,344.55
2022-11-04 12:46:17,BANKNIFTY22111041300CE,-1.0,297.2
2022-11-04 12:46:17,BANKNIFTY22111041200PE,1.0,383.45
2022-11-04 12:46:17,BANKNIFTY22111041300PE,-1.0,436.4
2022-11-04 12:46:17,BANKNIFTY22111041200CE,1.0,343.35
2022-11-04 12:46:18,BANKNIFTY22111041300CE,1.0,297.8
2022-11-04 12:46:18,BANKNIFTY22111041200PE,-1.0,383.5
2022-11-04 12:46:18,BANKNIFTY22111041300PE,1.0,436.2
2022-11-04 12:46:18,BANKNIFTY22111041200CE,-1.0,343.8
2022-11-04 13:04:45,NIFTY22111018100CE,-1.0,109.0
2022-11-04 13:04:45,NIFTY22111018100PE,-1.0,127.3
2022-11-04 13:04:45,NIFTY22111018150CE,1.0,86.05
2022-11-04 13:04:45,NIFTY22111018150PE,1.0,154.3
2022-11-04 13:07:56,NIFTY22111018100CE,1.0,107.55
2022-11-04 13:07:56,NIFTY22111018100PE,1.0,128.7
2022-11-04 13:07:56,NIFTY22111018150CE,-1.0,84.65
2022-11-04 13:07:56,NIFTY22111018150PE,-1.0,155.75
2022-11-04 13:08:00,NIFTY22111018100CE,-1.0,108.25
2022-11-04 13:08:00,NIFTY22111018100PE,-1.0,128.15
2022-11-04 13:08:00,NIFTY22111018150CE,1.0,85.35
2022-11-04 13:08:00,NIFTY22111018150PE,1.0,155.25
2022-11-04 13:08:13,NIFTY22111018100CE,1.0,107.55
2022-11-04 13:08:13,NIFTY22111018100PE,1.0,128.85
2022-11-04 13:08:13,NIFTY22111018150CE,-1.0,84.7
2022-11-04 13:08:13,NIFTY22111018150PE,-1.0,155.6
2022-11-04 13:14:44,NIFTY22111018100CE,-1.0,108.5
2022-11-04 13:14:44,NIFTY22111018100PE,-1.0,127.85
2022-11-04 13:14:44,NIFTY22111018150CE,1.0,85.8
2022-11-04 13:14:44,NIFTY22111018150PE,1.0,154.8
2022-11-04 13:17:40,NIFTY22111018100CE,1.0,108.2
2022-11-04 13:17:40,NIFTY22111018100PE,1.0,128.35
2022-11-04 13:17:40,NIFTY22111018150CE,-1.0,85.3
2022-11-04 13:17:40,NIFTY22111018150PE,-1.0,155.8
2022-11-04 13:17:45,NIFTY22111018100CE,-1.0,108.5
2022-11-04 13:17:45,NIFTY22111018100PE,-1.0,127.75
2022-11-04 13:17:45,NIFTY22111018150CE,1.0,85.75
2022-11-04 13:17:45,NIFTY22111018150PE,1.0,155.0
2022-11-04 13:18:01,NIFTY22111018100CE,1.0,108.3
2022-11-04 13:18:01,NIFTY22111018100PE,1.0,127.8
2022-11-04 13:18:01,NIFTY22111018150CE,-1.0,85.65
2022-11-04 13:18:01,NIFTY22111018150PE,-1.0,155.2
2022-11-04 13:18:17,NIFTY22111018100CE,-1.0,108.0
2022-11-04 13:18:17,NIFTY22111018100PE,-1.0,128.35
2022-11-04 13:18:17,NIFTY22111018150CE,1.0,85.15
2022-11-04 13:18:17,NIFTY22111018150PE,1.0,155.55
2022-11-04 13:18:23,NIFTY22111018100CE,1.0,107.45
2022-11-04 13:18:23,NIFTY22111018100PE,1.0,128.9
2022-11-04 13:18:23,NIFTY22111018150CE,-1.0,84.9
2022-11-04 13:18:23,NIFTY22111018150PE,-1.0,155.0
2022-11-04 13:19:26,NIFTY22111018100CE,-1.0,107.25
2022-11-04 13:19:26,NIFTY22111018100PE,-1.0,128.65
2022-11-04 13:19:26,NIFTY22111018150CE,1.0,84.6
2022-11-04 13:19:26,NIFTY22111018150PE,1.0,155.85
2022-11-04 13:19:39,NIFTY22111018100CE,1.0,108.05
2022-11-04 13:19:39,NIFTY22111018100PE,1.0,127.9
2022-11-04 13:19:39,NIFTY22111018150CE,-1.0,85.3
2022-11-04 13:19:39,NIFTY22111018150PE,-1.0,155.15
2022-11-04 13:19:51,NIFTY22111018100CE,-1.0,108.45
2022-11-04 13:19:51,NIFTY22111018100PE,-1.0,127.85
2022-11-04 13:19:51,NIFTY22111018150CE,1.0,85.65
2022-11-04 13:19:51,NIFTY22111018150PE,1.0,155.3
2022-11-04 13:19:52,NIFTY22111018100CE,1.0,108.45
2022-11-04 13:19:52,NIFTY22111018100PE,1.0,128.0
2022-11-04 13:19:52,NIFTY22111018150CE,-1.0,85.8
2022-11-04 13:19:52,NIFTY22111018150PE,-1.0,155.0
2022-11-04 13:20:02,NIFTY22111018100CE,-1.0,108.0
2022-11-04 13:20:02,NIFTY22111018100PE,-1.0,128.0
2022-11-04 13:20:02,NIFTY22111018150CE,1.0,85.5
2022-11-04 13:20:02,NIFTY22111018150PE,1.0,155.1
2022-11-04 13:20:03,NIFTY22111018100CE,1.0,108.4
2022-11-04 13:20:03,NIFTY22111018100PE,1.0,127.6
2022-11-04 13:20:03,NIFTY22111018150CE,-1.0,85.8
2022-11-04 13:20:03,NIFTY22111018150PE,-1.0,154.6
2022-11-04 13:24:30,NIFTY22111018100CE,-1.0,109.15
2022-11-04 13:24:30,NIFTY22111018100PE,-1.0,127.0
2022-11-04 13:24:30,NIFTY22111018150CE,1.0,86.25
2022-11-04 13:24:30,NIFTY22111018150PE,1.0,154.0
2022-11-04 13:26:01,NIFTY22111018100CE,1.0,107.7
2022-11-04 13:26:01,NIFTY22111018100PE,1.0,127.95
2022-11-04 13:26:01,NIFTY22111018150CE,-1.0,85.0
2022-11-04 13:26:01,NIFTY22111018150PE,-1.0,155.0
2022-11-04 13:26:02,NIFTY22111018100CE,-1.0,107.8
2022-11-04 13:26:02,NIFTY22111018100PE,-1.0,127.4
2022-11-04 13:26:02,NIFTY22111018150CE,1.0,85.0
2022-11-04 13:26:02,NIFTY22111018150PE,1.0,155.0
2022-11-04 13:26:03,NIFTY22111018100CE,1.0,107.8
2022-11-04 13:26:03,NIFTY22111018100PE,1.0,127.6
2022-11-04 13:26:03,NIFTY22111018150CE,-1.0,84.95
2022-11-04 13:26:03,NIFTY22111018150PE,-1.0,155.1
2022-11-04 13:26:39,NIFTY22111018100CE,-1.0,107.2
2022-11-04 13:26:39,NIFTY22111018100PE,-1.0,128.2
2022-11-04 13:26:39,NIFTY22111018150CE,1.0,84.6
2022-11-04 13:26:39,NIFTY22111018150PE,1.0,155.7
2022-11-04 13:26:40,NIFTY22111018100CE,1.0,107.45
2022-11-04 13:26:40,NIFTY22111018100PE,1.0,128.2
2022-11-04 13:26:40,NIFTY22111018150CE,-1.0,84.6
2022-11-04 13:26:40,NIFTY22111018150PE,-1.0,155.7
2022-11-04 13:28:06,NIFTY22111018100CE,-1.0,108.95
2022-11-04 13:28:06,NIFTY22111018100PE,-1.0,126.45
2022-11-04 13:28:06,NIFTY22111018150CE,1.0,85.5
2022-11-04 13:28:06,NIFTY22111018150PE,1.0,153.3
2022-11-04 13:29:33,NIFTY22111018100CE,1.0,109.1
2022-11-04 13:29:33,NIFTY22111018100PE,1.0,126.95
2022-11-04 13:29:33,NIFTY22111018150CE,-1.0,85.95
2022-11-04 13:29:33,NIFTY22111018150PE,-1.0,154.0
2022-11-04 13:29:35,NIFTY22111018100CE,-1.0,109.25
2022-11-04 13:29:35,NIFTY22111018100PE,-1.0,126.45
2022-11-04 13:29:35,NIFTY22111018150CE,1.0,85.95
2022-11-04 13:29:35,NIFTY22111018150PE,1.0,153.65
2022-11-04 13:30:18,NIFTY22111018100CE,1.0,108.7
2022-11-04 13:30:18,NIFTY22111018100PE,1.0,126.75
2022-11-04 13:30:18,NIFTY22111018150CE,-1.0,85.65
2022-11-04 13:30:18,NIFTY22111018150PE,-1.0,153.75
2022-11-04 13:30:19,NIFTY22111018100CE,-1.0,108.55
2022-11-04 13:30:19,NIFTY22111018100PE,-1.0,126.75
2022-11-04 13:30:19,NIFTY22111018150CE,1.0,85.7
2022-11-04 13:30:19,NIFTY22111018150PE,1.0,153.75
2022-11-04 13:46:51,NIFTY22111018100CE,1.0,106.75
2022-11-04 13:46:51,NIFTY22111018100PE,1.0,128.25
2022-11-04 13:46:51,NIFTY22111018150CE,-1.0,84.1
2022-11-04 13:46:51,NIFTY22111018150PE,-1.0,155.55
2022-11-04 13:47:04,NIFTY22111018100CE,-1.0,106.95
2022-11-04 13:47:04,NIFTY22111018100PE,-1.0,128.3
2022-11-04 13:47:04,NIFTY22111018150CE,1.0,84.3
2022-11-04 13:47:04,NIFTY22111018150PE,1.0,155.65
2022-11-04 13:47:12,NIFTY22111018100CE,1.0,107.95
2022-11-04 13:47:12,NIFTY22111018100PE,1.0,127.85
2022-11-04 13:47:12,NIFTY22111018150CE,-1.0,84.6
2022-11-04 13:47:12,NIFTY22111018150PE,-1.0,155.2
2022-11-04 13:47:13,NIFTY22111018100CE,-1.0,108.2
2022-11-04 13:47:13,NIFTY22111018100PE,-1.0,127.6
2022-11-04 13:47:13,NIFTY22111018150CE,1.0,85.25
2022-11-04 13:47:13,NIFTY22111018150PE,1.0,155.2
2022-11-04 13:47:18,NIFTY22111018100CE,1.0,107.65
2022-11-04 13:47:18,NIFTY22111018100PE,1.0,127.8
2022-11-04 13:47:18,NIFTY22111018150CE,-1.0,84.75
2022-11-04 13:47:18,NIFTY22111018150PE,-1.0,154.65
2022-11-04 13:55:01,NIFTY22111018100CE,-1.0,108.25
2022-11-04 13:55:01,NIFTY22111018100PE,-1.0,126.15
2022-11-04 13:55:01,NIFTY22111018150CE,1.0,85.4
2022-11-04 13:55:01,NIFTY22111018150PE,1.0,153.0
2022-11-04 13:55:38,BANKNIFTY22111041300CE,-1.0,335.95
2022-11-04 13:55:38,BANKNIFTY22111041400PE,1.0,432.7
2022-11-04 13:55:38,BANKNIFTY22111041400CE,1.0,288.15
2022-11-04 13:55:38,BANKNIFTY22111041300PE,-1.0,380.45
2022-11-04 13:56:01,BANKNIFTY22111041300CE,1.0,334.55
2022-11-04 13:56:01,BANKNIFTY22111041400PE,-1.0,434.25
2022-11-04 13:56:01,BANKNIFTY22111041400CE,-1.0,287.95
2022-11-04 13:56:01,BANKNIFTY22111041300PE,1.0,381.0
2022-11-04 13:56:03,BANKNIFTY22111041300CE,-1.0,335.95
2022-11-04 13:56:03,BANKNIFTY22111041400PE,1.0,432.25
2022-11-04 13:56:03,BANKNIFTY22111041400CE,1.0,288.65
2022-11-04 13:56:03,BANKNIFTY22111041300PE,-1.0,379.05
2022-11-04 13:56:04,BANKNIFTY22111041300CE,1.0,335.15
2022-11-04 13:56:04,BANKNIFTY22111041400PE,-1.0,432.9
2022-11-04 13:56:04,BANKNIFTY22111041400CE,-1.0,288.3
2022-11-04 13:56:04,BANKNIFTY22111041300PE,1.0,379.95
2022-11-04 13:56:06,BANKNIFTY22111041300CE,-1.0,334.85
2022-11-04 13:56:06,BANKNIFTY22111041400PE,1.0,432.85
2022-11-04 13:56:06,BANKNIFTY22111041400CE,1.0,288.45
2022-11-04 13:56:06,BANKNIFTY22111041300PE,-1.0,379.3
2022-11-04 13:56:44,BANKNIFTY22111041300CE,1.0,334.45
2022-11-04 13:56:44,BANKNIFTY22111041400PE,-1.0,435.3
2022-11-04 13:56:44,BANKNIFTY22111041400CE,-1.0,287.2
2022-11-04 13:56:44,BANKNIFTY22111041300PE,1.0,383.0
2022-11-04 13:56:49,BANKNIFTY22111041300CE,-1.0,335.45
2022-11-04 13:56:49,BANKNIFTY22111041400PE,1.0,435.35
2022-11-04 13:56:49,BANKNIFTY22111041400CE,1.0,287.85
2022-11-04 13:56:49,BANKNIFTY22111041300PE,-1.0,382.6
2022-11-04 13:56:51,BANKNIFTY22111041300CE,1.0,335.1
2022-11-04 13:56:51,BANKNIFTY22111041400PE,-1.0,434.35
2022-11-04 13:56:51,BANKNIFTY22111041400CE,-1.0,288.4
2022-11-04 13:56:51,BANKNIFTY22111041300PE,1.0,381.95
2022-11-04 13:56:52,BANKNIFTY22111041300CE,-1.0,335.1
2022-11-04 13:56:52,BANKNIFTY22111041400PE,1.0,434.85
2022-11-04 13:56:52,BANKNIFTY22111041400CE,1.0,289.8
2022-11-04 13:56:52,BANKNIFTY22111041300PE,-1.0,379.65
2022-11-04 13:57:06,BANKNIFTY22111041300CE,1.0,333.8
2022-11-04 13:57:06,BANKNIFTY22111041400PE,-1.0,436.55
2022-11-04 13:57:06,BANKNIFTY22111041400CE,-1.0,286.05
2022-11-04 13:57:06,BANKNIFTY22111041300PE,1.0,383.1
2022-11-04 13:57:39,NIFTY22111018100CE,1.0,107.6
2022-11-04 13:57:39,NIFTY22111018100PE,1.0,126.95
2022-11-04 13:57:39,NIFTY22111018150CE,-1.0,84.85
2022-11-04 13:57:39,NIFTY22111018150PE,-1.0,154.0
2022-11-04 13:57:43,NIFTY22111018100CE,-1.0,107.35
2022-11-04 13:57:43,NIFTY22111018100PE,-1.0,127.45
2022-11-04 13:57:43,NIFTY22111018150CE,1.0,84.55
2022-11-04 13:57:43,NIFTY22111018150PE,1.0,154.8
2022-11-04 13:57:44,NIFTY22111018100CE,1.0,107.15
2022-11-04 13:57:44,NIFTY22111018100PE,1.0,127.6
2022-11-04 13:57:44,NIFTY22111018150CE,-1.0,84.55
2022-11-04 13:57:44,NIFTY22111018150PE,-1.0,154.8
2022-11-04 13:57:48,NIFTY22111018100CE,-1.0,108.0
2022-11-04 13:57:48,NIFTY22111018100PE,-1.0,126.9
2022-11-04 13:57:48,NIFTY22111018150CE,1.0,85.15
2022-11-04 13:57:48,NIFTY22111018150PE,1.0,154.15
2022-11-04 13:57:50,NIFTY22111018100CE,1.0,108.05
2022-11-04 13:57:50,NIFTY22111018100PE,1.0,126.8
2022-11-04 13:57:50,NIFTY22111018150CE,-1.0,85.1
2022-11-04 13:57:50,NIFTY22111018150PE,-1.0,153.5
2022-11-04 13:57:55,NIFTY22111018100CE,-1.0,108.05
2022-11-04 13:57:55,NIFTY22111018100PE,-1.0,126.85
2022-11-04 13:57:55,NIFTY22111018150CE,1.0,85.1
2022-11-04 13:57:55,NIFTY22111018150PE,1.0,153.85
2022-11-04 13:57:59,NIFTY22111018100CE,1.0,107.55
2022-11-04 13:57:59,NIFTY22111018100PE,1.0,127.2
2022-11-04 13:57:59,NIFTY22111018150CE,-1.0,84.75
2022-11-04 13:57:59,NIFTY22111018150PE,-1.0,154.4
2022-11-04 13:58:06,NIFTY22111018100CE,-1.0,108.1
2022-11-04 13:58:06,NIFTY22111018100PE,-1.0,126.95
2022-11-04 13:58:06,NIFTY22111018150CE,1.0,85.15
2022-11-04 13:58:06,NIFTY22111018150PE,1.0,153.9
2022-11-04 13:58:18,NIFTY22111018100CE,1.0,107.95
2022-11-04 13:58:18,NIFTY22111018100PE,1.0,127.25
2022-11-04 13:58:18,NIFTY22111018150CE,-1.0,85.15
2022-11-04 13:58:18,NIFTY22111018150PE,-1.0,154.6
2022-11-04 13:58:19,NIFTY22111018100CE,-1.0,108.0
2022-11-04 13:58:19,NIFTY22111018100PE,-1.0,126.9
2022-11-04 13:58:19,NIFTY22111018150CE,1.0,85.15
2022-11-04 13:58:19,NIFTY22111018150PE,1.0,154.6
2022-11-04 13:58:44,BANKNIFTY22111041300CE,-1.0,334.85
2022-11-04 13:58:44,BANKNIFTY22111041400PE,1.0,435.25
2022-11-04 13:58:44,BANKNIFTY22111041400CE,1.0,287.5
2022-11-04 13:58:44,BANKNIFTY22111041300PE,-1.0,382.0
2022-11-04 13:58:45,BANKNIFTY22111041300CE,1.0,335.65
